"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N5","丁度","ちょうど","","exactly; precisely; just",""
"word","Jisho-N5","初めて","はじめて","","for the first time; only after ... is it ...; only when ... do you ...",""
"word","Jisho-N5","始まる","はじまる","","to begin; to start; to commence",""
"word","Jisho-N5","貸す","かす","","to lend; to loan",""
"word","Jisho-N5","綺麗","きれい","","pretty; lovely; beautiful",""
"word","Jisho-N5","幾ら","いくら","","how much; something over; and something",""
"word","Jisho-N5","空","そら","","sky; the air; the heavens",""
"word","Jisho-N5","弾く","ひく","","to play (a stringed or keyboard instrument)",""
"word","Jisho-N5","暑い","あつい","","hot; warm; sultry",""
"word","Jisho-N5","遊ぶ","あそぶ","","to play (games, sports); to enjoy oneself; to have a good time",""
"word","Jisho-N5","然し","しかし","","however; but",""
"word","Jisho-N5","無くす","なくす","","to lose (something); to get rid of; to eliminate",""
"word","Jisho-N5","色々","いろいろ","","various; a variety of; all sorts of",""
"word","Jisho-N5","渡る","わたる","","to cross over; to go across",""
"word","Jisho-N5","暗い","くらい","","dark; gloomy; murky",""
"word","Jisho-N5","此方","こちら","","this way; this direction",""
"word","Jisho-N5","重い","おもい","","heavy; weighty",""
"word","Jisho-N5","今晩","こんばん","","tonight; this evening",""
"word","Jisho-N5","美味しい","おいしい","","good(-tasting); nice; delicious",""
"word","Jisho-N5","消す","けす","","to erase; to rub out; to rub off",""
"word","Jisho-N5","易しい","やさしい","","easy; plain; simple",""
"word","Jisho-N5","閉める","しめる","","to close; to shut",""
"word","Jisho-N5","安い","やすい","","cheap; inexpensive",""
"word","Jisho-N5","遠い","とおい","","far; distant; far away",""
"word","Jisho-N5","短い","みじかい","","short; brief",""
"word","Jisho-N5","曲がる","まがる","","to bend; to curve; to warp",""
"word","Jisho-N5","消える","きえる","","to disappear; to vanish; to go out of sight",""
"word","Jisho-N5","冷たい","つめたい","","cold (to the touch); chilly; icy",""
"word","Jisho-N5","青い","あおい","","blue; azure",""
"word","Jisho-N5","吹く","ふく","","to blow (of the wind); to blow (one's breath); to breathe out",""
"word","Jisho-N5","頁","ページ","","page; nth page; page ...",""
"word","Jisho-N5","奥さん","おくさん","","wife; your wife; his wife",""
"word","Jisho-N5","引く","ひく","","to pull; to tug; to lead (e.g. a horse)",""
"word","Jisho-N5","段々","だんだん","","gradually; by degrees; little by little",""
"word","Jisho-N5","習う","ならう","","to take lessons in; to be taught; to learn (from a teacher)",""
"word","Jisho-N5","彼処","あそこ","","there; over there; that place",""
"word","Jisho-N5","狭い","せまい","","narrow; confined; small",""
"word","Jisho-N5","軽い","かるい","","light (i.e. not heavy); feeling light (i.e. offering little resistance, moving easily)",""
"word","Jisho-N5","脱ぐ","ぬぐ","","to take off (clothes, shoes, etc.); to undress",""
"word","Jisho-N5","万","まん","","10,000; ten thousand",""
"word","Jisho-N5","並ぶ","ならぶ","","to line up; to stand in a line",""
"word","Jisho-N5","煩い","うるさい","","noisy; loud",""
"word","Jisho-N5","吸う","すう","","to breathe in; to inhale; to smoke (a cigarette, etc.)",""
"word","Jisho-N5","閉まる","しまる","","to be shut; to close; to be closed",""
"word","Jisho-N5","詰らない","つまらない","","dull; uninteresting; boring",""
"word","Jisho-N5","咲く","さく","","to bloom; to flower; to blossom",""
"word","Jisho-N5","真っ直ぐ","まっすぐ","","straight (ahead); direct; upright",""
"word","Jisho-N5","一","いち","","one; 1",""
"word","Jisho-N5","お祖母さん","おばあさん","","grandmother; old woman; female senior citizen",""
"word","Jisho-N5","涼しい","すずしい","","cool; refreshing",""
"word","Jisho-N5","其方","そちら","","that way; that direction",""
"word","Jisho-N5","厚い","あつい","","thick; deep; heavy",""
"word","Jisho-N5","お兄さん","おにいさん","","older brother; elder brother",""
"word","Jisho-N5","お姉さん","おねえさん","","older sister; elder sister",""
"word","Jisho-N5","並べる","ならべる","","to line up; to set up; to arrange in a line",""
"word","Jisho-N5","汚い","きたない","","dirty; filthy; foul",""
"word","Jisho-N5","危ない","あぶない","","dangerous; risky; hazardous",""
"word","Jisho-N5","お腹","おなか","","belly; abdomen; stomach",""
"word","Jisho-N5","不味い","まずい","","bad(-tasting); unpalatable; unsavoury",""
"word","Jisho-N5","曇る","くもる","","to get cloudy; to cloud over; to become overcast",""
"word","Jisho-N5","ご飯","ごはん","","cooked rice; meal",""
"word","Jisho-N5","お菓子","おかし","","confections; sweets; candy",""
"word","Jisho-N5","黄色い","きいろい","","yellow; high-pitched (voice); shrill",""
"word","Jisho-N5","磨く","みがく","","to polish; to shine; to burnish",""
"word","Jisho-N5","賑やか","にぎやか","","bustling; busy; crowded",""
"word","Jisho-N5","鳴く","なく","","to make sound (of an animal); to call; to cry",""
"word","Jisho-N5","夕飯","ゆうはん","","evening meal; dinner; supper",""
"word","Jisho-N5","葉書","はがき","","postcard; memo; note",""
"word","Jisho-N5","Ｙシャツ","ワイシャツ","","(formal) shirt; dress shirt; business shirt",""
"word","Jisho-N5","六つ","むっつ","","six; six years of age",""
"word","Jisho-N5","お巡りさん","おまわりさん","","police officer",""
"word","Jisho-N5","お手洗い","おてあらい","","toilet; restroom; lavatory",""
"word","Jisho-N5","零","れい","","zero; nought",""
"word","Jisho-N5","差す","さす","","to shine; to be visible",""
"word","Jisho-N5","２０日","はつか","","20th day of the month; 20 days",""
"word","Jisho-N5","粁","キロメートル","","kilometer; kilometre",""
"word","Jisho-N5","八つ","やっつ","","eight; eight years of age",""
"word","Jisho-N5","再来年","さらいねん","","year after next",""
"word","Jisho-N5","燐寸","マッチ","","match (for lighting a fire)",""
"word","Jisho-N5","良く","よく","","nicely; properly; well",""
"word","Jisho-N5","其処","そこ","","there (place relatively near listener); there (place just mentioned); that place",""
"word","Jisho-N5","小さな","ちいさな","","small; little; tiny",""
"word","Jisho-N5","答える","こたえる","","to answer; to reply",""
"word","Jisho-N5","もう一度","もういちど","","once more; again",""
"word","Jisho-N5","要る","いる","","to be needed; to be necessary; to be required",""
"word","Jisho-N5","お風呂","おふろ","","bath",""
"word","Jisho-N5","背","せ","","back; reverse; rear side",""
"word","Jisho-N5","朝ごはん","あさごはん","","breakfast",""
"word","Jisho-N5","お弁当","おべんとう","","bento; Japanese box lunch",""
"word","Jisho-N5","晩御飯","ばんごはん","","dinner; evening meal",""
"word","Jisho-N5","昼ご飯","ひるごはん","","lunch; midday meal",""
"word","Jisho-N5","","でも","","but; however; though",""
"word","Jisho-N5","等","など","","et cetera; etc.; and the like",""
"word","Jisho-N5","","クラス","","class",""
"word","Jisho-N5","","プール","","(swimming) pool; pool (cue sport)",""
"word","Jisho-N5","中","なか","","inside; interior",""
"word","Jisho-N5","","テレビ","","television; TV",""
"word","Jisho-N5","珈琲","コーヒー","","coffee",""
"word","Jisho-N5","","ホテル","","hotel",""
"word","Jisho-N5","","ニュース","","news",""
"word","Jisho-N5","","テーブル","","table",""
"word","Jisho-N5","","カメラ","","camera",""
"word","Jisho-N5","","タクシー","","taxi",""
"word","Jisho-N5","","スポーツ","","sport; sports",""
"word","Jisho-N5","","ラジオ","","radio",""
"word","Jisho-N5","","ペン","","pen",""
"word","Jisho-N5","","レストラン","","restaurant (esp. Western-style)",""
"word","Jisho-N5","","テスト","","test (of ability, knowledge, etc.); exam; examination",""
"word","Jisho-N5","","ベッド","","bed",""
"word","Jisho-N5","","ナイフ","","knife",""
"word","Jisho-N5","","シャツ","","shirt (undergarment); undershirt; singlet",""
"word","Jisho-N5","","ネクタイ","","tie; necktie",""
"word","Jisho-N5","","ギター","","guitar",""
"word","Jisho-N5","米","メートル","","metre (unit of length); meter",""
"word","Jisho-N5","","セーター","","sweater; jumper",""
"word","Jisho-N5","","アパート","","apartment building; apartment block; apartment house",""
"word","Jisho-N5","","ポケット","","pocket",""
"word","Jisho-N5","","バター","","butter",""
"word","Jisho-N5","","キロ","","kilo-; 1000",""
"word","Jisho-N5","","スカート","","skirt",""
"word","Jisho-N5","","レコード","","(phonograph) record; record (esp. in sports)",""
"word","Jisho-N5","","エレベーター","","elevator; lift",""
"word","Jisho-N5","洋袴","ズボン","","trousers; pants",""
"word","Jisho-N5","","ポスト","","postbox; mailbox; mail box",""
"word","Jisho-N5","","コピー","","copy; photocopy",""
"word","Jisho-N5","","シャワー","","shower",""
"word","Jisho-N5","","ハンカチ","","handkerchief",""
"word","Jisho-N5","一昨日","おととい","","day before yesterday",""
"word","Jisho-N5","","テープ","","tape",""
"word","Jisho-N5","","ストーブ","","(room) heater; stove",""
"word","Jisho-N5","","カップ","","cup (drinking vessel, measure, brassiere, prize, etc.)",""
"word","Jisho-N5","","スプーン","","spoon; spoon lure",""
"word","Jisho-N5","","ボールペン","","ball-point pen",""
"word","Jisho-N5","","スリッパ","","slipper; slippers",""
"word","Jisho-N5","醤油","しょうゆ","","soy sauce; soya sauce; shoyu",""
"word","Jisho-N5","","はい","","yes; that is correct",""
"word","Jisho-N5","","ペット","","pet; trumpet",""
"word","Jisho-N5","","テープレコーダー","","tape recorder",""
"word","Jisho-N5","為る","する","","to do; to carry out; to perform",""
"word","Jisho-N5","彼","あれ","","that; that thing",""
"word","Jisho-N5","１日","ついたち","","first day of the month; the first of the month",""
"word","Jisho-N5","３日","みっか","","3rd day of the month; three days",""
"word","Jisho-N5","２日","ふつか","","2nd day of the month; two days",""
"word","Jisho-N5","５日","いつか","","5th day of the month; five days",""
"word","Jisho-N5","１０日","とおか","","10th day of the month; ten days",""
"word","Jisho-N5","６日","むいか","","6th day of the month; six days",""
"word","Jisho-N5","８日","ようか","","8th day of the month; eight days",""
"word","Jisho-N5","９日","ここのか","","9th day of the month; nine days",""
"word","Jisho-N5","来る","くる","","to come (spatially or temporally); to approach; to arrive",""
"word","Jisho-N5","後","あと","","behind; rear",""
"word","Jisho-N5","一人","ひとり","","one person; being alone; being by oneself",""
"word","Jisho-N5","二人","ふたり","","two persons; two people; pair",""
"word","Jisho-N5","側","そば","","(place) near by; (place) close by; (place) right next to",""
"word","Jisho-N5","辛い","からい","","spicy; hot",""
"word","Jisho-N5","門","もん","","gate; branch of learning based on the teachings of a single master; school",""
"word","Jisho-N5","角","かど","","corner; edge",""
"word","Jisho-N5","毎月","まいつき","","every month; each month; monthly",""
"word","Jisho-N5","七","しち","","seven",""
"word","Jisho-N5","伯母さん","おばさん","","aunt",""
"word","Jisho-N5","四","し","","four; 4",""
"word","Jisho-N5","お酒","おさけ","","alcohol; sake",""
"word","Jisho-N5","入り口","いりぐち","","entrance; entry; gate",""
"word","Jisho-N5","出口","でぐち","","exit; way out",""
"word","Jisho-N5","お皿","おさら","","plate; dish",""
"word","Jisho-N5","此処","ここ","","here; this place",""
"word","Jisho-N5","前","まえ","","in front (of); before (e.g. a building)",""
"word","Jisho-N5","","もう","","already; yet; by now",""
"word","Jisho-N5","如何","どう","","how; in what way; how about",""
"word","Jisho-N5","方","かた","","direction; way",""
"word","Jisho-N5","未だ","まだ","","still; as yet; only",""
"word","Jisho-N5","","もっと","","(some) more; even more; longer",""
"word","Jisho-N5","何時","いつ","","when; at what time; how soon",""
"word","Jisho-N5","","パーティー","","party (social gathering); party (group of people participating in an activity, esp. mountain climbing)",""
"word","Jisho-N5","他","ほか","","another place; some other place; somewhere else",""
"word","Jisho-N5","次","つぎ","","next; following; subsequent",""
"word","Jisho-N5","","ドア","","door",""
"word","Jisho-N5","何方","どちら","","which way; which direction; where",""
"word","Jisho-N5","誰か","だれか","","someone; somebody",""
"word","Jisho-N5","開く","あく","","to open (e.g. doors); to open (e.g. business, etc.)",""
"word","Jisho-N5","","どうぞ","","please; kindly; pray",""
"word","Jisho-N5","","こんな","","this sort of; this kind of; like this",""
"word","Jisho-N5","下","した","","below; down; under",""
"word","Jisho-N5","而して","そして","","and; and then; thus",""
"word","Jisho-N5","","ゆっくり","","slowly; unhurriedly; without haste",""
"word","Jisho-N5","","さあ","","come (on); come now; come along",""
"word","Jisho-N5","","どうも","","thank you; thanks",""
"word","Jisho-N5","","じゃあ","","then; well; so",""
"word","Jisho-N5","","それから","","and then; after that",""
"word","Jisho-N5","","ええ","","yes; that is correct; right",""
"word","Jisho-N5","","ノート","","notebook; copy-book; exercise book",""
"word","Jisho-N5","釦","ボタン","","button (clothing); push-button; button",""
"word","Jisho-N5","","デパート","","department store; department",""
"word","Jisho-N5","","トイレ","","toilet; restroom; bathroom",""
"word","Jisho-N5","","それでは","","well, ...; right, ...; now, ...",""
"word","Jisho-N5","明後日","あさって","","day after tomorrow; wrong (e.g. direction)",""
"word","Jisho-N5","何れ","どれ","","which (of three or more); well; now",""
"word","Jisho-N5","２０歳","はたち","","20 years old; twenty",""
"word","Jisho-N5","彼方","あちら","","that way; that direction; over there",""
"word","Jisho-N5","","では","","then; well; so",""
"word","Jisho-N5","","フィルム","","film",""
"word","Jisho-N5","温い","ぬるい","","lukewarm; tepid",""
"word","Jisho-N5","","カレンダー","","calendar; calender (machine for flattening things)",""
"word","Jisho-N5","４日","よっか","","4th day of the month; four days",""
"word","Jisho-N5","７日","なのか","","7th day of the month; seven days",""
"word","Jisho-N5","然うして","そうして","","and; like that",""
"word","Jisho-N5","瓦","グラム","","gram; gramme",""
"word","Jisho-N5","瓩","キログラム","","kilogram; kilogramme",""
"word","Jisho-N5","直ぐに","すぐに","","immediately; right away; at once",""
"word","Jisho-N5","一月","ひとつき","","one month",""
"word","Jisho-N5","","あの","","say; well; um",""
"word","Jisho-N5","忘れる","わすれる","","to forget; to leave carelessly; to be forgetful of",""
"word","Jisho-N5","","カレー","","curry (esp. Japanese curry); rice and curry",""
"word","Jisho-N5","字引","じびき","","dictionary",""
"word","Jisho-N5","","パン","","bread; (sweet) pastry",""
"word","Jisho-N5","","バス","","bus",""
"word","Jisho-N5","","いいえ","","no; you're welcome; not at all",""
"word","Jisho-N5","三","サン","","three",""
"word","Jisho-N5","","コート","","coat; coating",""
"word","Jisho-N5","洋杯","コップ","","glass (drinking vessel); tumbler",""
"word","Jisho-N5","","フォーク","","fork; forkball",""
"word","Jisho-N5","","ラジカセ","","radio-cassette player",""
"word","Jisho-N5","","マッチ","","match (contest); matching (with); going well (with)",""
"word","Jisho-N5","ＰＥＴ","ペット","","polyethylene terephthalate; PET",""
