"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N2","作成","さくせい","","making (a report, plan, contract, etc.); drawing up; writing out",""
"word","Jisho-N2","呼び出す","よびだす","","to call (someone) to (the door, phone, etc.); to tell (someone) to come; to call up (on the phone)",""
"word","Jisho-N2","積む","つむ","","to pile up; to stack",""
"word","Jisho-N2","飢える","うえる","","to starve; to be famished; to be hungry",""
"word","Jisho-N2","話し合い","はなしあい","","discussion; talk; tête-à-tête",""
"word","Jisho-N2","性質","せいしつ","","nature (of a person); disposition; temperament",""
"word","Jisho-N2","解散","かいさん","","breaking up (a meeting, gathering, etc.); dispersal (e.g. of a crowd)",""
"word","Jisho-N2","建つ","たつ","","to be erected; to be built",""
"word","Jisho-N2","方針","ほうしん","","policy; course; plan (of action)",""
"word","Jisho-N2","埋める","うめる","","to bury (e.g. in the ground); to fill up (e.g. audience fills a hall); to cause to be packed",""
"word","Jisho-N2","兼ねる","かねる","","to be unable to; to find difficult (unpleasant, awkward, painful) to do",""
"word","Jisho-N2","発揮","はっき","","show (of power, ability, etc.); exhibition; demonstration",""
"word","Jisho-N2","法則","ほうそく","","law; rule",""
"word","Jisho-N2","生き生き","いきいき","","in a lively way; vividly; freshly",""
"word","Jisho-N2","余計","よけい","","extra; more; too much",""
"word","Jisho-N2","夫妻","ふさい","","husband and wife; married couple",""
"word","Jisho-N2","別荘","べっそう","","holiday house; vacation home; villa",""
"word","Jisho-N2","国王","こくおう","","king; queen; monarch",""
"word","Jisho-N2","原稿","げんこう","","manuscript; copy; draft",""
"word","Jisho-N2","本来","ほんらい","","originally; primarily",""
"word","Jisho-N2","日差し","ひざし","","sunlight; rays of the Sun",""
"word","Jisho-N2","通知","つうち","","notice; notification; report",""
"word","Jisho-N2","女房","にょうぼう","","wife (esp. one's own wife); court lady; female court attache",""
"word","Jisho-N2","実力","じつりょく","","(real) ability; true strength; merit",""
"word","Jisho-N2","一流","いちりゅう","","first-class; first-rate; top-flight",""
"word","Jisho-N2","集会","しゅうかい","","meeting; assembly; gathering",""
"word","Jisho-N2","皮肉","ひにく","","irony; sarcasm; cynicism",""
"word","Jisho-N2","傑作","けっさく","","masterpiece; masterwork; chef d'oeuvre",""
"word","Jisho-N2","縛る","しばる","","to tie; to bind; to fasten",""
"word","Jisho-N2","以降","いこう","","on and after; from ... onward; since",""
"word","Jisho-N2","例外","れいがい","","exception",""
"word","Jisho-N2","出張","しゅっちょう","","business trip; official trip",""
"word","Jisho-N2","絞る","しぼる","","to wring (towel, rag); to squeeze",""
"word","Jisho-N2","動作","どうさ","","movement (of the body); action; motion",""
"word","Jisho-N2","幼児","ようじ","","young child; toddler",""
"word","Jisho-N2","蚊","か","","mosquito",""
"word","Jisho-N2","身分","みぶん","","(social) standing; status; position",""
"word","Jisho-N2","要領","ようりょう","","point; gist; essentials",""
"word","Jisho-N2","周辺","しゅうへん","","circumference; outskirts; environs",""
"word","Jisho-N2","不運","ふうん","","misfortune; bad luck; ill luck",""
"word","Jisho-N2","普及","ふきゅう","","diffusion; spread; popularization",""
"word","Jisho-N2","余る","あまる","","to remain; to be left over; to be in excess",""
"word","Jisho-N2","校舎","こうしゃ","","school building; schoolhouse",""
"word","Jisho-N2","侵入","しんにゅう","","invasion; incursion; raid",""
"word","Jisho-N2","全身","ぜんしん","","whole (body); full-length (e.g. portrait)",""
"word","Jisho-N2","狙い","ねらい","","aim (of a gun, bow, etc.); aim; object",""
"word","Jisho-N2","公正","こうせい","","justice; fairness; impartiality",""
"word","Jisho-N2","地点","ちてん","","spot; point; place",""
"word","Jisho-N2","高度","こうど","","altitude; height; elevation",""
"word","Jisho-N2","改正","かいせい","","revision; amendment; alteration",""
"word","Jisho-N2","手入れ","ていれ","","care; looking after; repair",""
"word","Jisho-N2","郵送","ゆうそう","","mailing; posting",""
"word","Jisho-N2","食器","しょっき","","tableware",""
"word","Jisho-N2","特定","とくてい","","specific; particular; designated",""
"word","Jisho-N2","分類","ぶんるい","","classification; categorization; sorting",""
"word","Jisho-N2","満点","まんてん","","perfect score; full marks",""
"word","Jisho-N2","一定","いってい","","to fix; to settle; to standardize",""
"word","Jisho-N2","項目","こうもく","","item; heading; category",""
"word","Jisho-N2","刻む","きざむ","","to mince; to cut fine; to chop up",""
"word","Jisho-N2","接近","せっきん","","getting closer; drawing nearer; approaching",""
"word","Jisho-N2","時速","じそく","","speed (per hour)",""
"word","Jisho-N2","調整","ちょうせい","","adjustment; regulation; coordination",""
"word","Jisho-N2","利害","りがい","","advantages and disadvantages; interests (of parties)",""
"word","Jisho-N2","日の出","ひので","","sunrise",""
"word","Jisho-N2","手ごろ","てごろ","","handy; convenient",""
"word","Jisho-N2","標識","ひょうしき","","sign; mark; marker",""
"word","Jisho-N2","乱暴","らんぼう","","violence; assault; rowdiness",""
"word","Jisho-N2","判事","はんじ","","judge; judiciary",""
"word","Jisho-N2","小遣い","こづかい","","pocket money; spending money; pin money",""
"word","Jisho-N2","構造","こうぞう","","structure; construction; makeup",""
"word","Jisho-N2","統計","とうけい","","statistics",""
"word","Jisho-N2","苦情","くじょう","","complaint; troubles; objection",""
"word","Jisho-N2","見舞う","みまう","","to visit and comfort or console; to go to see (e.g. someone in hospital); to ask after (e.g. someone's health)",""
"word","Jisho-N2","詰まる","つまる","","to be packed (with); to be filled; to be full (e.g. of a schedule)",""
"word","Jisho-N2","学科","がっか","","subject (of study); course of study",""
"word","Jisho-N2","展開","てんかい","","development; evolution; progression",""
"word","Jisho-N2","娯楽","ごらく","","amusement; entertainment; recreation",""
"word","Jisho-N2","頭脳","ずのう","","head; brains",""
"word","Jisho-N2","挟む","はさむ","","to hold between (e.g. one's fingers, chopsticks); to grip (from both sides)",""
"word","Jisho-N2","派手","はで","","showy; loud; flashy",""
"word","Jisho-N2","往復","おうふく","","making a round trip; going and returning; coming and going",""
"word","Jisho-N2","反映","はんえい","","reflection (of light); reflection (of society, attitudes, etc.)",""
"word","Jisho-N2","役目","やくめ","","duty; role; function",""
"word","Jisho-N2","教養","きょうよう","","(understanding or appreciation of) culture; (one's) education; cultivation",""
"word","Jisho-N2","重役","じゅうやく","","(company) director; executive; top management",""
"word","Jisho-N2","崩れる","くずれる","","to collapse; to crumble",""
"word","Jisho-N2","弱点","じゃくてん","","weak point; weakness; shortcoming",""
"word","Jisho-N2","素直","すなお","","obedient; meek; docile",""
"word","Jisho-N2","無数","むすう","","innumerable; countless; numberless",""
"word","Jisho-N2","段階","だんかい","","stage; step; phase",""
"word","Jisho-N2","前後","ぜんご","","front and rear; front and back; before and behind",""
"word","Jisho-N2","解答","かいとう","","answer; solution",""
"word","Jisho-N2","役者","やくしゃ","","actor; actress",""
"word","Jisho-N2","対策","たいさく","","measure; step; countermeasure",""
"word","Jisho-N2","総理大臣","そうりだいじん","","prime minister (as the head of a cabinet government); premier",""
"word","Jisho-N2","満員","まんいん","","full house; no vacancy; sold out",""
"word","Jisho-N2","見本","みほん","","sample; specimen; pattern",""
"word","Jisho-N2","箇所","かしょ","","place; point; part",""
"word","Jisho-N2","塊","かたまり","","lump; mass; bundle",""
"word","Jisho-N2","基準","きじゅん","","standard; criterion; norm",""
"word","Jisho-N2","輸送","ゆそう","","transport; transportation; transit",""
"word","Jisho-N2","中身","なかみ","","contents; interior; filling",""
"word","Jisho-N2","停車","ていしゃ","","stopping (of a train, car, etc.); stop",""
"word","Jisho-N2","活躍","かつやく","","activity (esp. energetic or successful); great efforts; active participation",""
"word","Jisho-N2","花嫁","はなよめ","","bride",""
"word","Jisho-N2","応援","おうえん","","aid; assistance; help",""
"word","Jisho-N2","温まる","あたたまる","","to warm oneself; to sun oneself; to warm up",""
"word","Jisho-N2","呼びかける","よびかける","","to call out to; to hail; to address",""
"word","Jisho-N2","調節","ちょうせつ","","regulation; adjustment; control",""
"word","Jisho-N2","受話器","じゅわき","","(telephone) receiver",""
"word","Jisho-N2","修繕","しゅうぜん","","repair; mending",""
"word","Jisho-N2","冷やす","ひやす","","to cool; to chill; to refrigerate",""
"word","Jisho-N2","生存","せいぞん","","existence; being; life",""
"word","Jisho-N2","寄せる","よせる","","to come near; to let someone approach",""
"word","Jisho-N2","空中","くうちゅう","","(in) the air; midair; sky",""
"word","Jisho-N2","期限","きげん","","term; period; time frame",""
"word","Jisho-N2","焦点","しょうてん","","focus; focal point",""
"word","Jisho-N2","分解","ぶんかい","","disassembly; dismantling; disaggregating",""
"word","Jisho-N2","祖先","そせん","","ancestor",""
"word","Jisho-N2","早口","はやくち","","fast-talking; rapid talking",""
"word","Jisho-N2","相違","そうい","","difference; discrepancy; variation",""
"word","Jisho-N2","争う","あらそう","","to compete; to contest; to contend",""
"word","Jisho-N2","口実","こうじつ","","excuse; pretext",""
"word","Jisho-N2","果たして","はたして","","as was expected; just as one thought; sure enough",""
"word","Jisho-N2","防止","ぼうし","","prevention; check",""
"word","Jisho-N2","過程","かてい","","process; course; mechanism",""
"word","Jisho-N2","標準","ひょうじゅん","","standard; criterion; norm",""
"word","Jisho-N2","割引","わりびき","","discount; reduction; rebate",""
"word","Jisho-N2","心得る","こころえる","","to know; to understand; to be aware of",""
"word","Jisho-N2","直後","ちょくご","","immediately following",""
"word","Jisho-N2","回答","かいとう","","reply; answer",""
"word","Jisho-N2","推定","すいてい","","presumption; assumption",""
"word","Jisho-N2","追加","ついか","","addition; supplement; appending",""
"word","Jisho-N2","見学","けんがく","","inspection; study by observation; field trip",""
"word","Jisho-N2","部品","ぶひん","","parts; accessories; components",""
"word","Jisho-N2","受験","じゅけん","","taking an examination (esp. for entrance to a school or university)",""
"word","Jisho-N2","賞金","しょうきん","","prize money; monetary award; reward",""
"word","Jisho-N2","素質","そしつ","","makings (of); aptitude; talent",""
"word","Jisho-N2","間隔","かんかく","","space; interval",""
"word","Jisho-N2","行事","ぎょうじ","","event; function",""
"word","Jisho-N2","形式","けいしき","","form (as opposed to substance); format; form",""
"word","Jisho-N2","恨み","うらみ","","resentment; grudge; malice",""
"word","Jisho-N2","言葉遣い","ことばづかい","","speech; expression; wording",""
"word","Jisho-N2","神様","かみさま","","God; god; deity",""
"word","Jisho-N2","拡張","かくちょう","","expansion; extension; enlargement",""
"word","Jisho-N2","予備","よび","","reserve; spare",""
"word","Jisho-N2","指定","してい","","designation; specification; assignment",""
"word","Jisho-N2","点数","てんすう","","marks; points; score",""
"word","Jisho-N2","活力","かつりょく","","vitality; energy; dynamism",""
"word","Jisho-N2","発射","はっしゃ","","firing (esp. a rocket or missile); launching; shooting",""
"word","Jisho-N2","出迎える","でむかえる","","to meet; to greet",""
"word","Jisho-N2","純粋","じゅんすい","","pure; true; genuine",""
"word","Jisho-N2","上下","じょうげ","","top and bottom; high and low; above and below",""
"word","Jisho-N2","申請","しんせい","","application; request; petition",""
"word","Jisho-N2","生る","なる","","to bear fruit",""
"word","Jisho-N2","月給","げっきゅう","","monthly salary",""
"word","Jisho-N2","重ねる","かさねる","","to pile up; to heap up; to stack up",""
"word","Jisho-N2","膨らむ","ふくらむ","","to expand; to swell (out); to get big",""
"word","Jisho-N2","短期","たんき","","short-term",""
"word","Jisho-N2","恩恵","おんけい","","grace; favor; favour",""
"word","Jisho-N2","見直す","みなおす","","to look at again; to re-examine (policy, estimate, plan, etc.); to review",""
"word","Jisho-N2","長男","ちょうなん","","eldest son (may be the only son); first-born son",""
"word","Jisho-N2","公表","こうひょう","","official announcement; proclamation",""
"word","Jisho-N2","英文","えいぶん","","English writing; English sentence; English text",""
"word","Jisho-N2","物語る","ものがたる","","to tell (a story); to give an account of (an event, experience, etc.); to relate",""
"word","Jisho-N2","一々","いちいち","","one-by-one; separately",""
"word","Jisho-N2","過半数","かはんすう","","majority",""
"word","Jisho-N2","削る","けずる","","to shave (wood, leather, etc.); to sharpen (e.g. pencil); to plane",""
"word","Jisho-N2","採点","さいてん","","marking; grading; scoring",""
"word","Jisho-N2","消極的","しょうきょくてき","","negative; passive; half-hearted",""
"word","Jisho-N2","縮小","しゅくしょう","","reduction; curtailment; cut",""
"word","Jisho-N2","筆者","ひっしゃ","","writer; author",""
"word","Jisho-N2","未満","みまん","","less than; under; below",""
"word","Jisho-N2","真っ暗","まっくら","","pitch-dark; pitch-black; completely dark",""
"word","Jisho-N2","日時","にちじ","","date and time (of a meeting, departure, etc.); days and hours",""
"word","Jisho-N2","実物","じつぶつ","","real thing; original; actual",""
"word","Jisho-N2","対立","たいりつ","","confrontation; opposition; antagonism",""
"word","Jisho-N2","録音","ろくおん","","(audio) recording",""
"word","Jisho-N2","受け取り","うけとり","","receiving; receipt",""
"word","Jisho-N2","作者","さくしゃ","","creator (of a work); author; writer",""
"word","Jisho-N2","次ぐ","つぐ","","to follow; to come after; to come next (to)",""
"word","Jisho-N2","裏口","うらぐち","","backdoor; rear entrance; rear exit",""
"word","Jisho-N2","過剰","かじょう","","excess; surplus; superabundance",""
"word","Jisho-N2","親類","しんるい","","relative; relation; kin",""
"word","Jisho-N2","残らず","のこらず","","all; entirely; completely",""
"word","Jisho-N2","性能","せいのう","","ability; performance; efficiency",""
"word","Jisho-N2","売れ行き","うれゆき","","sales; demand",""
"word","Jisho-N2","窓口","まどぐち","","counter; window; teller window",""
"word","Jisho-N2","鑑賞","かんしょう","","appreciation (of art, music, poetry, etc.)",""
"word","Jisho-N2","両側","りょうがわ","","both sides",""
"word","Jisho-N2","理科","りか","","science (natural sciences and related fields, incl. mathematics, engineering, medicine, etc.); faculties of science, engineering, medicine, etc. (at a university)",""
"word","Jisho-N2","公衆","こうしゅう","","the public; general public",""
"word","Jisho-N2","缶詰","かんづめ","","canned food; tinned food",""
"word","Jisho-N2","看病","かんびょう","","nursing (a patient)",""
"word","Jisho-N2","膨大","ぼうだい","","huge; vast; enormous",""
"word","Jisho-N2","講師","こうし","","speaker; lecturer",""
"word","Jisho-N2","開会","かいかい","","opening of a meeting",""
"word","Jisho-N2","就任","しゅうにん","","assumption (of office); taking up (a post); inauguration",""
"word","Jisho-N2","兵隊","へいたい","","armed forces; military; troops",""
"word","Jisho-N2","出迎え","でむかえ","","meeting; reception",""
"word","Jisho-N2","日陰","ひかげ","","shade; shadow",""
"word","Jisho-N2","原料","げんりょう","","raw materials; ingredient",""
"word","Jisho-N2","整備","せいび","","maintenance; servicing",""
"word","Jisho-N2","心身","しんしん","","mind and body",""
"word","Jisho-N2","夕日","ゆうひ","","evening sun; setting sun",""
"word","Jisho-N2","書留","かきとめ","","registered mail; registered post; registration (of mail)",""
"word","Jisho-N2","真っ先","まっさき","","the head; the foremost; beginning",""
"word","Jisho-N2","隔てる","へだてる","","to separate (by distance, time, etc.); to isolate; to partition",""
"word","Jisho-N2","功績","こうせき","","achievement; meritorious deed; distinguished service",""
"word","Jisho-N2","寿命","じゅみょう","","lifespan; life; lifetime",""
"word","Jisho-N2","一段","いちだん","","even more; still more; much more",""
"word","Jisho-N2","体制","たいせい","","order; system; structure",""
"word","Jisho-N2","真っ白","まっしろ","","pure white; blank (e.g. mind, paper)",""
"word","Jisho-N2","工事","こうじ","","construction work",""
"word","Jisho-N2","盗難","とうなん","","theft; robbery",""
"word","Jisho-N2","材木","ざいもく","","wood (for building); lumber; timber",""
"word","Jisho-N2","碁","ご","","go (board game)",""
"word","Jisho-N2","日程","にってい","","schedule; program; programme",""
"word","Jisho-N2","臨時","りんじ","","temporary; provisional; interim",""
"word","Jisho-N2","敷地","しきち","","site; plot; lot",""
"word","Jisho-N2","重点","じゅうてん","","important point; emphasis; stress",""
"word","Jisho-N2","膨らます","ふくらます","","to swell; to expand; to inflate",""
"word","Jisho-N2","在学","ざいがく","","attending (school, college, etc.); being enrolled; being a student",""
"word","Jisho-N2","夜間","やかん","","night; nighttime",""
"word","Jisho-N2","実例","じつれい","","example; illustration; precedent",""
"word","Jisho-N2","用語","ようご","","term; terminology",""
"word","Jisho-N2","有料","ゆうりょう","","fee-charging; paid; not free",""
"word","Jisho-N2","循環","じゅんかん","","circulation; rotation; cycle",""
"word","Jisho-N2","重量","じゅうりょう","","weight",""
"word","Jisho-N2","起床","きしょう","","rising (from one's bed); getting up; getting out of bed",""
"word","Jisho-N2","基盤","きばん","","base; basis; foundation",""
"word","Jisho-N2","書籍","しょせき","","book; publication",""
"word","Jisho-N2","先端","せんたん","","pointed end; tip; point",""
"word","Jisho-N2","当日","とうじつ","","day in question; appointed day; that very day",""
"word","Jisho-N2","雑音","ざつおん","","noise (usu. unpleasant); interference (e.g. radio); static",""
"word","Jisho-N2","規律","きりつ","","order; observance; discipline",""
"word","Jisho-N2","成立","せいりつ","","formation; establishment; materialization",""
"word","Jisho-N2","強引","ごういん","","overbearing; coercive; pushy",""
"word","Jisho-N2","小学生","しょうがくせい","","elementary school student; primary school student; grade school student",""
"word","Jisho-N2","栓","せん","","stopper; cork; plug",""
"word","Jisho-N2","限度","げんど","","limit; bounds",""
"word","Jisho-N2","外部","がいぶ","","outside (e.g. of a building); exterior",""
"word","Jisho-N2","刺さる","ささる","","to stick into (of something with a sharp point); to prick; to pierce",""
"word","Jisho-N2","加速","かそく","","acceleration; speeding up",""
"word","Jisho-N2","中間","ちゅうかん","","middle; midway; halfway",""
"word","Jisho-N2","家主","やぬし","","landlord; landlady",""
"word","Jisho-N2","特殊","とくしゅ","","special; particular; peculiar",""
"word","Jisho-N2","逆さ","さかさ","","inverted; upside down; reversed",""
"word","Jisho-N2","回数","かいすう","","number of times; frequency; count",""
"word","Jisho-N2","快晴","かいせい","","clear weather; cloudless weather; good weather",""
"word","Jisho-N2","容器","ようき","","container; receptacle; vessel",""
"word","Jisho-N2","休業","きゅうぎょう","","suspension of business; temporary closure (of a store, school, etc.); shutdown",""
"word","Jisho-N2","児童","じどう","","children; juvenile",""
"word","Jisho-N2","学級","がっきゅう","","(school) class",""
"word","Jisho-N2","斜め","ななめ","","slanting; tilted; sloping",""
"word","Jisho-N2","子孫","しそん","","descendant; progeny; offspring",""
"word","Jisho-N2","高級","こうきゅう","","high-class; high-grade; high-quality",""
"word","Jisho-N2","夕刊","ゆうかん","","evening edition (of a daily newspaper); evening paper",""
"word","Jisho-N2","植木","うえき","","garden plant; garden tree",""
"word","Jisho-N2","特色","とくしょく","","characteristic; (distinctive) feature; peculiarity",""
"word","Jisho-N2","方面","ほうめん","","direction; district; area",""
"word","Jisho-N2","対照","たいしょう","","contrast; antithesis; comparison",""
"word","Jisho-N2","薄暗い","うすぐらい","","dim; gloomy",""
"word","Jisho-N2","深まる","ふかまる","","to deepen; to heighten; to intensify",""
"word","Jisho-N2","寸法","すんぽう","","measurement; size; extent",""
"word","Jisho-N2","警備","けいび","","defense; defence; guard",""
"word","Jisho-N2","月末","げつまつ","","end of the month",""
"word","Jisho-N2","区域","くいき","","area; zone; district",""
"word","Jisho-N2","貸家","かしや","","house for rent",""
"word","Jisho-N2","長女","ちょうじょ","","eldest daughter; first-born daughter",""
"word","Jisho-N2","岬","みさき","","cape (on coast)",""
"word","Jisho-N2","定期券","ていきけん","","commuter pass; season ticket",""
"word","Jisho-N2","架空","かくう","","fictitious; imaginary; fanciful",""
"word","Jisho-N2","出勤","しゅっきん","","going to work; leaving for work; attendance (at work)",""
"word","Jisho-N2","能率","のうりつ","","efficiency; moment",""
"word","Jisho-N2","全集","ぜんしゅう","","complete works; complete collection; complete series",""
"word","Jisho-N2","閉会","へいかい","","closure (of a ceremony, event, meeting, etc.)",""
"word","Jisho-N2","基地","きち","","base (military, expedition, etc.); enthusiast; maniac",""
"word","Jisho-N2","持参","じさん","","bringing; taking; carrying",""
"word","Jisho-N2","瞳","ひとみ","","pupil (of the eye); one's eyes",""
"word","Jisho-N2","実感","じっかん","","real feeling; actual feeling",""
"word","Jisho-N2","実用","じつよう","","practical use; utility",""
"word","Jisho-N2","貝","かい","","shellfish; seashell; shell",""
"word","Jisho-N2","主役","しゅやく","","leading part; leading actor; leading actress",""
"word","Jisho-N2","力強い","ちからづよい","","powerful; strong; forceful",""
"word","Jisho-N2","案外","あんがい","","unexpectedly; surprisingly",""
"word","Jisho-N2","厳重","げんじゅう","","strict; severe; stringent",""
"word","Jisho-N2","以後","いご","","after this; from now on; hereafter",""
"word","Jisho-N2","鉄砲","てっぽう","","gun; firearm",""
"word","Jisho-N2","順序","じゅんじょ","","order; sequence",""
"word","Jisho-N2","青少年","せいしょうねん","","young people; youth; the younger generation",""
"word","Jisho-N2","写る","うつる","","to be photographed; to be projected",""
"word","Jisho-N2","鉢","はち","","bowl; pot; basin",""
"word","Jisho-N2","活字","かつじ","","(piece of) type; movable type; moveable type",""
"word","Jisho-N2","育児","いくじ","","childcare; child-rearing; nursing",""
"word","Jisho-N2","絵の具","えのぐ","","paint; coloring materials; colors",""
"word","Jisho-N2","出入り","でいり","","going in and out; entering and exiting",""
"word","Jisho-N2","水曜","すいよう","","Wednesday",""
"word","Jisho-N2","成分","せいぶん","","ingredient; component; composition",""
"word","Jisho-N2","欄","らん","","section (e.g. in a newspaper); column; page",""
"word","Jisho-N2","正面","しょうめん","","front; frontage; facade",""
"word","Jisho-N2","再三","さいさん","","again and again; repeatedly",""
"word","Jisho-N2","屋外","おくがい","","outdoors; outside",""
"word","Jisho-N2","地名","ちめい","","place name; toponym",""
"word","Jisho-N2","題名","だいめい","","title; caption; heading",""
"word","Jisho-N2","後輩","こうはい","","junior (at work, school, etc.); younger people; younger student",""
"word","Jisho-N2","美容","びよう","","beauty; good figure; (beautiful) appearance",""
"word","Jisho-N2","効力","こうりょく","","effect; efficacy; validity",""
"word","Jisho-N2","重体","じゅうたい","","serious condition; critical condition",""
"word","Jisho-N2","各自","かくじ","","each (person); everyone; individual",""
"word","Jisho-N2","売店","ばいてん","","stand; stall; booth",""
"word","Jisho-N2","日帰り","ひがえり","","day trip",""
"word","Jisho-N2","定員","ていいん","","fixed number (of people); prescribed number (of regular personnel, students, etc.); quota",""
"word","Jisho-N2","酸性","さんせい","","acidity; acidic",""
"word","Jisho-N2","物置","ものおき","","storage room; storeroom; lumber room",""
"word","Jisho-N2","標本","ひょうほん","","specimen; sample",""
"word","Jisho-N2","募集","ぼしゅう","","recruitment; invitation; selection",""
"word","Jisho-N2","汁","しる","","juice; sap",""
"word","Jisho-N2","免税","めんぜい","","tax exemption; duty exemption",""
"word","Jisho-N2","上級","じょうきゅう","","upper level; upper grade; high rank",""
"word","Jisho-N2","私立","しりつ","","private (establishment)",""
"word","Jisho-N2","脂","あぶら","","fat; tallow; lard",""
"word","Jisho-N2","的確","てきかく","","accurate; precise; exact",""
"word","Jisho-N2","実績","じっせき","","achievements; actual results; accomplishments",""
"word","Jisho-N2","発想","はっそう","","idea; conception",""
"word","Jisho-N2","粒","つぶ","","grain; bead; drop",""
"word","Jisho-N2","原始","げんし","","origin; beginning; genesis",""
"word","Jisho-N2","貸出","かしだし","","lending; loaning",""
"word","Jisho-N2","下車","げしゃ","","alighting (from a train, bus, etc.); getting off; getting out (of a car)",""
"word","Jisho-N2","評論","ひょうろん","","criticism; critique; review",""
"word","Jisho-N2","外科","げか","","surgery (branch of medicine); department of surgery",""
"word","Jisho-N2","当番","とうばん","","being on duty; person on duty; one's turn",""
"word","Jisho-N2","氏名","しめい","","(full) name; identity",""
"word","Jisho-N2","驚かす","おどろかす","","to surprise; to frighten; to create a stir",""
"word","Jisho-N2","人命","じんめい","","(human) life",""
"word","Jisho-N2","制作","せいさく","","work (film, book); production; creation",""
"word","Jisho-N2","研修","けんしゅう","","training (esp. in-service); induction course",""
"word","Jisho-N2","地味","じみ","","plain; simple; subdued",""
"word","Jisho-N2","強気","つよき","","confident; assured; self-assured",""
"word","Jisho-N2","地質","ちしつ","","geological features",""
"word","Jisho-N2","下水","げすい","","drainage; ditch; gutter",""
"word","Jisho-N2","公務","こうむ","","official business; public business",""
"word","Jisho-N2","内線","ないせん","","phone extension; indoor wiring; inner line",""
"word","Jisho-N2","解説","かいせつ","","explanation; commentary; exposition",""
"word","Jisho-N2","乗車","じょうしゃ","","boarding (a train, bus, etc.); getting into (e.g. a taxi)",""
"word","Jisho-N2","断水","だんすい","","suspension of water supply; water outage",""
"word","Jisho-N2","催し","もよおし","","event; festivities; function",""
"word","Jisho-N2","断定","だんてい","","conclusion; decision; judgement",""
"word","Jisho-N2","文献","ぶんけん","","literature; books (reference); document",""
"word","Jisho-N2","街角","まちかど","","street corner",""
"word","Jisho-N2","暴れる","あばれる","","to act violently; to rage; to struggle",""
"word","Jisho-N2","本部","ほんぶ","","headquarters; head office; main office",""
"word","Jisho-N2","盆地","ぼんち","","basin (e.g. between mountains)",""
"word","Jisho-N2","艶","つや","","gloss; luster; lustre",""
"word","Jisho-N2","容積","ようせき","","capacity; volume",""
"word","Jisho-N2","清掃","せいそう","","cleaning; clean-up; garbage collection",""
"word","Jisho-N2","感激","かんげき","","deep emotion; impression; inspiration",""
"word","Jisho-N2","酒場","さかば","","bar; pub; tavern",""
"word","Jisho-N2","巡査","じゅんさ","","police officer; policeman; constable",""
"word","Jisho-N2","寝台","しんだい","","bed; couch",""
"word","Jisho-N2","別々","べつべつ","","separate; respective; different",""
"word","Jisho-N2","肯定","こうてい","","affirmation; affirmative",""
"word","Jisho-N2","苦心","くしん","","pains; hard work; effort",""
"word","Jisho-N2","境界","きょうかい","","boundary; border; limit",""
"word","Jisho-N2","出入り口","でいりぐち","","exit and entrance",""
"word","Jisho-N2","飾り","かざり","","decoration; ornament; trimmings",""
"word","Jisho-N2","下旬","げじゅん","","last third of a month; 21st to the last day of a month",""
"word","Jisho-N2","薬品","やくひん","","medicine; drug",""
"word","Jisho-N2","殻","から","","shell; husk; hull",""
"word","Jisho-N2","都心","としん","","city centre (esp. of Tokyo); heart of a city; downtown area",""
"word","Jisho-N2","留守番","るすばん","","care-taking; house-sitting; house-watching",""
"word","Jisho-N2","執筆","しっぴつ","","writing; authoring",""
"word","Jisho-N2","実習","じっしゅう","","practice (in the field); training (esp. practical and hands-on); practical exercise",""
"word","Jisho-N2","生年月日","せいねんがっぴ","","birth date; date of birth; DOB",""
"word","Jisho-N2","系統","けいとう","","system; lineage; ancestry",""
"word","Jisho-N2","体系","たいけい","","system; organization; organisation",""
"word","Jisho-N2","孝行","こうこう","","filial piety; showing devotion (to someone)",""
"word","Jisho-N2","生長","せいちょう","","growth (of a plant)",""
"word","Jisho-N2","名作","めいさく","","masterpiece; masterwork",""
"word","Jisho-N2","攻める","せめる","","to attack; to assault; to assail",""
"word","Jisho-N2","灯油","とうゆ","","kerosene; paraffin; lamp oil",""
"word","Jisho-N2","分量","ぶんりょう","","amount; quantity",""
"word","Jisho-N2","内科","ないか","","internal medicine; department of internal medicine",""
"word","Jisho-N2","南北","なんぼく","","north and south; north to south",""
"word","Jisho-N2","高等","こうとう","","high class; high grade",""
"word","Jisho-N2","日課","にっか","","daily routine; daily work; daily lesson",""
"word","Jisho-N2","年度","ねんど","","fiscal year (usu. April 1 to March 31 in Japan); financial year",""
"word","Jisho-N2","紺","こん","","navy blue; deep blue",""
"word","Jisho-N2","勝敗","しょうはい","","victory or defeat; outcome (of a game, battle, etc.)",""
"word","Jisho-N2","国立","こくりつ","","national; founded and run by the central government",""
"word","Jisho-N2","締め切る","しめきる","","to close up; to shut up (e.g. behind doors)",""
"word","Jisho-N2","坊さん","ぼうさん","","Buddhist priest; monk",""
"word","Jisho-N2","安易","あんい","","easy; simple",""
"word","Jisho-N2","拡充","かくじゅう","","expansion",""
"word","Jisho-N2","格別","かくべつ","","particular; special; exceptional",""
"word","Jisho-N2","学術","がくじゅつ","","science; learning; scholarship",""
"word","Jisho-N2","盆","ぼん","","tray; family; household",""
"word","Jisho-N2","学力","がくりょく","","scholarly ability; scholarship; knowledge",""
"word","Jisho-N2","付属","ふぞく","","being attached (to); being affiliated (to); belonging (to)",""
